Ticker,Total_Trades,CAGR_%,Total_Return_%,Win_Rate_%,Avg_Win_%,Avg_Loss_%,Max_Win_%,Std_Dev_%,Qualified,Qualification_Reason,Reason
JBL,6,18.531185342959056,134.73778142833712,33.33333333333333,55.98614647831445,-10.747546245531426,85.40112070923733,39.265545472968945,True,"Std Dev 39.3% ≥30%, Avg Win 56.0% ≥40%",
JCI,3,18.330409184884687,132.74884305038458,100.0,21.090459105388494,0.0,43.593911971033656,21.658536856086226,False,Does not meet criteria,
RTX,2,18.241186465989667,131.86932307777403,50.0,21.106935864023406,-8.824800409643586,21.106935864023406,21.164933691797295,False,Does not meet criteria,
WRB,2,17.801762575662927,127.57641208992005,100.0,50.98548493579754,0.0,57.077172868412475,8.614947692048567,True,Avg Win 51.0% ≥40%,
PGR,2,17.644622445699,126.05679027709962,100.0,53.490741304702574,0.0,83.27274817866868,42.11811803585161,True,"Std Dev 42.1% ≥30%, Avg Win 53.5% ≥40%",
IBM,3,17.638796346969123,126.00060568161011,0.0,0.0,-2.834297567108866,-0.026714610860017893,2.5379716522636127,False,Does not meet criteria,
PH,3,17.3347821768149,123.08428992004397,66.66666666666666,41.08974659686295,-10.226342561889599,78.88205868297428,48.02123684715319,True,"Std Dev 48.0% ≥30%, Avg Win 41.1% ≥40%",
AMD,4,17.209933271038658,121.8954169174195,50.0,39.38533209429559,-15.99644831951903,58.603765372816355,35.617913660878365,True,Std Dev 35.6% ≥30%,
AXP,3,16.92685936221874,119.21863423767095,66.66666666666666,36.47140904068742,-12.729044019447969,42.69395358437904,29.07945874735443,False,Does not meet criteria,
ETN,4,16.862924142195567,118.61764971694953,50.0,65.95388009723597,-7.630404139806155,107.895265659865,54.59437315907473,True,"Std Dev 54.6% ≥30%, Avg Win 66.0% ≥40%",
PNR,2,16.730162901511104,117.37392162971496,100.0,47.03162156969628,0.0,71.11921127012374,34.064996039223,True,"Std Dev 34.1% ≥30%, Avg Win 47.0% ≥40%",
AZO,2,16.699377741122024,117.08633230590821,100.0,53.29576297082172,0.0,68.67030564390284,21.742886763555212,True,Avg Win 53.3% ≥40%,
HCA,3,16.302119554641358,113.4024733863831,100.0,17.470201413179574,0.0,26.278409752156932,9.018368149763237,False,Does not meet criteria,
HUBB,3,16.288065166279985,113.27306707305911,66.66666666666666,56.73726508181752,-13.976690979856174,97.40366287650473,57.62444883519361,True,"Std Dev 57.6% ≥30%, Avg Win 56.7% ≥40%",
TT,3,16.156618780613496,112.06580890197762,66.66666666666666,67.46044203296105,-14.950235380831819,115.79454661897476,67.82348843430611,True,"Std Dev 67.8% ≥30%, Avg Win 67.5% ≥40%",
KLAC,6,16.014412840934078,110.76589944610605,33.33333333333333,52.37914902513349,-12.25855123084251,77.85838419988045,37.105310500406894,True,"Std Dev 37.1% ≥30%, Avg Win 52.4% ≥40%",
ACGL,3,15.695379707503964,107.87281365680694,66.66666666666666,55.03016678592234,-9.66790429481437,93.51354777475683,53.63068847393074,True,"Std Dev 53.6% ≥30%, Avg Win 55.0% ≥40%",
LYV,2,15.682812582574535,107.7595058135986,100.0,46.18026305615404,0.0,69.56326626905815,33.06856027270265,True,"Std Dev 33.1% ≥30%, Avg Win 46.2% ≥40%",
STLD,6,15.49079236594948,106.03435328769697,50.0,33.11236441503454,-10.775999881177848,54.37139691066445,29.469274637445537,False,Does not meet criteria,
EBAY,2,15.450067501870656,105.6699508050919,50.0,15.910798280539131,-10.375804015495174,15.910798280539131,18.587434737879725,False,Does not meet criteria,
AJG,2,15.37869502734923,105.03256113777162,100.0,45.7066365542353,0.0,71.00340659208932,35.775035271766505,True,"Std Dev 35.8% ≥30%, Avg Win 45.7% ≥40%",
FITB,3,15.300771287883187,104.33847284116753,66.66666666666666,42.927964118608614,-14.412099401102374,42.99036370305841,33.1053599163283,True,"Std Dev 33.1% ≥30%, Avg Win 42.9% ≥40%",
IT,3,15.281102202031672,104.1635726089478,66.66666666666666,57.65543960569447,-17.657397527483614,64.30094699926184,43.986784919270484,True,"Std Dev 44.0% ≥30%, Avg Win 57.7% ≥40%",
WMT,1,15.19132794694018,103.36680906867987,0.0,0.0,-15.720108080808274,-15.720108080808274,,False,Does not meet criteria,
HIG,3,15.093743886504484,102.50355829048159,33.33333333333333,32.54093546873907,-11.036305462855012,32.54093546873907,25.174117572645457,False,Does not meet criteria,
VLO,4,15.017607825846024,101.8320812582017,75.0,24.68803345366041,-8.748205896684139,62.694934700195695,31.652609792244704,True,Std Dev 31.7% ≥30%,
GRMN,3,14.713578009642436,99.16846159057623,66.66666666666666,48.761617809171966,-3.6318188266504348,85.95432782555513,47.94081503131489,True,"Std Dev 47.9% ≥30%, Avg Win 48.8% ≥40%",
TJX,2,14.611792110643984,98.28302775039673,0.0,0.0,-10.379095476480398,-7.070285400564874,4.679364084676486,False,Does not meet criteria,
DHI,3,14.525493357244045,97.53478802261357,100.0,25.624613411016757,0.0,27.140861120704958,1.4344237709819248,False,Does not meet criteria,
FSLR,4,14.194224905079755,94.68354537734992,50.0,41.620790568393396,-15.272004635394303,71.18388655667447,41.45895633074485,True,"Std Dev 41.5% ≥30%, Avg Win 41.6% ≥40%",
CAT,4,14.19127767957431,94.65832723388681,50.0,33.01458225539036,-12.689222875865214,57.35546876872179,33.0375908957338,True,Std Dev 33.0% ≥30%,
SPG,4,14.09537469993538,93.8391529071809,50.0,43.927108575226924,-8.72194863326671,57.36234833225527,32.3680834785202,True,"Std Dev 32.4% ≥30%, Avg Win 43.9% ≥40%",
CBRE,5,13.97954057067443,92.85341580657969,40.0,42.121097456759315,-7.580705220475646,44.732642150930815,27.36909586076598,True,Avg Win 42.1% ≥40%,
WDC,8,13.723918912648125,90.69230066871648,25.0,23.874581631332312,-15.59507195867216,45.66907217978367,22.301214332735185,False,Does not meet criteria,
EQT,4,13.504953451845235,88.85655000286108,25.0,89.89492500783247,-12.342600755085845,89.89492500783247,51.15458079156687,True,"Std Dev 51.2% ≥30%, Avg Win 89.9% ≥40%",
XOM,4,13.476705637325415,88.62076181221018,25.0,142.93847969558547,-9.198947907243316,142.93847969558547,76.22534212517797,True,"Std Dev 76.2% ≥30%, Avg Win 142.9% ≥40%",
SYF,4,13.470013504769906,88.56493626308446,50.0,41.2489940029586,-17.469288918816524,55.110316154812864,35.94158373209162,True,"Std Dev 35.9% ≥30%, Avg Win 41.2% ≥40%",
NUE,5,13.231235183167268,86.58169607887271,60.0,27.236589802099257,-10.84970723646824,73.68193527371947,35.52740642502547,True,Std Dev 35.5% ≥30%,
WAB,3,13.148352066155011,85.89720595817569,66.66666666666666,41.07758782007913,-13.533105401694447,70.19837227344478,42.92003446605021,True,"Std Dev 42.9% ≥30%, Avg Win 41.1% ≥40%",
COF,5,13.002090441913538,84.69421045227064,40.0,42.04074404485241,-12.202829094468102,42.440117129153386,29.959599365983006,True,Avg Win 42.0% ≥40%,
BSX,4,12.96056830681913,84.35383130054477,50.0,58.99183328326251,-8.549529190877312,115.61632043770634,60.50097329548247,True,"Std Dev 60.5% ≥30%, Avg Win 59.0% ≥40%",
MSFT,3,12.934113636152468,84.13723031616213,66.66666666666666,38.373737347013346,-11.790580579848067,52.64394849922931,32.28712628924887,True,Std Dev 32.3% ≥30%,
L,2,12.734355447693634,82.50825512733464,50.0,23.11081839485287,-13.471735477429869,23.11081839485287,25.867771916213318,False,Does not meet criteria,
FOXA,5,12.590210894646603,81.33997848644263,20.0,18.227592283379654,-10.394542267679457,18.227592283379654,12.810290419400362,False,Does not meet criteria,
NDAQ,3,12.496983588815148,80.58757542114262,66.66666666666666,29.36434625309932,-14.392714813135694,31.57437791289386,25.359634020532855,False,Does not meet criteria,
FFIV,2,12.483004599759372,80.47497203063966,100.0,37.55065005099814,0.0,66.54335319730195,41.001873999359965,True,Std Dev 41.0% ≥30%,
OXY,6,12.432508415865096,80.06868403244033,33.33333333333333,73.70665771942708,-10.132296343875035,123.64727986554482,53.654943843746985,True,"Std Dev 53.7% ≥30%, Avg Win 73.7% ≥40%",
C,4,12.368446921407305,79.55430502147684,50.0,19.345947964838796,-13.82569735880905,30.547436578200067,21.24374473731331,False,Does not meet criteria,
CMA,4,12.160778969248964,77.89492774639133,50.0,26.05682664495017,-10.006324848309859,39.18102704445726,23.417410523743516,False,Does not meet criteria,
HLT,3,12.084178681541658,77.28596032638553,66.66666666666666,31.06894697556827,-12.311784380313973,47.926892347978004,30.190830945331054,True,Std Dev 30.2% ≥30%,
BRK-B,1,12.047939673456165,76.99844479217529,100.0,12.76880870499111,0.0,12.76880870499111,,False,Does not meet criteria,
WFC,5,11.914686837818822,75.94444320087433,40.0,49.9637894158723,-15.34788613966568,52.518868619186655,35.854697702050174,True,"Std Dev 35.9% ≥30%, Avg Win 50.0% ≥40%",
PANW,4,11.903393766653213,75.85534896011359,50.0,56.32993214634395,-12.92229718252585,81.285924149529,44.93213040317858,True,"Std Dev 44.9% ≥30%, Avg Win 56.3% ≥40%",
URI,6,11.873427319628993,75.61911026992809,50.0,38.02426985552584,-13.254068175871128,83.7997063029604,38.21007095292136,True,Std Dev 38.2% ≥30%,
RSG,3,11.746472497885252,74.62108675308228,66.66666666666666,43.622028502260314,-13.517414543565398,62.66367593271739,38.090545468154595,True,"Std Dev 38.1% ≥30%, Avg Win 43.6% ≥40%",
MRK,2,11.689373699322392,74.17370213928228,100.0,22.243673421193623,0.0,39.555280162019926,24.48230903934605,False,Does not meet criteria,
CSCO,2,11.597019602879467,73.45202594261173,100.0,3.9040024477307322,0.0,7.344391806648301,4.865445291225304,False,Does not meet criteria,
CTAS,3,11.560938839534906,73.17073387489319,66.66666666666666,41.01955276012278,-6.46568687883059,77.4787831715589,45.61678941702421,True,"Std Dev 45.6% ≥30%, Avg Win 41.0% ≥40%",
TDG,3,11.349038285850455,71.52608248901372,0.0,0.0,-10.677046298461741,-7.617917663121927,2.733065412549217,False,Does not meet criteria,
KR,3,11.302708278777484,71.16816733255385,66.66666666666666,37.19583913726481,-9.004476482170514,40.04836875317128,26.825857792835567,False,Does not meet criteria,
FANG,6,11.031167849830181,69.08242961025255,33.33333333333333,78.40316641786256,-12.298303181841936,130.97629033159106,57.45628346831399,True,"Std Dev 57.5% ≥30%, Avg Win 78.4% ≥40%",
NRG,6,10.918587621605846,68.22367729568482,16.666666666666664,128.47697269874936,-12.634458159984806,128.47697269874936,58.05289031580394,True,"Std Dev 58.1% ≥30%, Avg Win 128.5% ≥40%",
AFL,4,10.748276647901367,66.93120127048499,50.0,46.17092046020532,-10.756819523302878,66.85467502577382,37.06828369974745,True,"Std Dev 37.1% ≥30%, Avg Win 46.2% ≥40%",
CARR,3,10.540583672960091,65.36581049804691,66.66666666666666,36.54610540609982,-10.559193253751454,48.18948480353031,29.583858285734767,False,Does not meet criteria,
FOX,5,10.335304366174181,63.83018418569567,20.0,11.865978889006232,-10.349706958427719,11.865978889006232,9.990852264050751,False,Does not meet criteria,
INTU,3,10.32844416144496,63.77906317901616,66.66666666666666,29.854021403468472,-1.7808019846096645,35.32390898476871,19.06586007546021,False,Does not meet criteria,
GWW,3,10.154139433067332,62.48445493316657,66.66666666666666,43.11890407347591,-14.657313741790153,78.31978857103039,48.49535425607825,True,"Std Dev 48.5% ≥30%, Avg Win 43.1% ≥40%",
OKE,4,10.120801924122347,62.23778445949558,50.0,44.9562635097834,-11.667821159594451,50.340401770535706,33.68544468285784,True,"Std Dev 33.7% ≥30%, Avg Win 45.0% ≥40%",
K,1,10.106600250496346,62.13279473953249,100.0,7.725494053586182,0.0,7.725494053586182,,False,Does not meet criteria,
TRV,3,10.037795366984259,61.62490602951058,33.33333333333333,12.153774919286576,-8.890417611918178,12.153774919286576,12.349326018275299,False,Does not meet criteria,
MS,5,9.970949809215245,61.1327011272431,40.0,18.82643177426111,-8.566371740131082,26.72321462332444,16.36255090322319,False,Does not meet criteria,
BRO,4,9.96541663354613,61.09201246414187,50.0,44.182824412681015,-10.754861105320668,67.28400330314659,36.90911924171059,True,"Std Dev 36.9% ≥30%, Avg Win 44.2% ≥40%",
MLM,4,9.783867142096359,59.76152992248542,50.0,32.22734978439911,-11.816681142970843,41.61585030306082,26.588487652769512,False,Does not meet criteria,
FICO,6,9.75537537522504,59.553529734802325,16.666666666666664,241.42455654750395,-13.46487319465837,241.42455654750395,104.12777995311366,True,"Std Dev 104.1% ≥30%, Max Win 241.4% ≥150%, Avg Win 241.4% ≥40%",
PNC,3,9.746974639836425,59.492242745971744,66.66666666666666,29.88434485687946,-17.79977401422547,34.817129704307874,27.968865377813255,False,Does not meet criteria,
RJF,4,9.639457565766962,58.70952247962957,50.0,30.627897403464424,-9.83718390770392,43.109919038317216,25.50025466395897,False,Does not meet criteria,
CFG,4,9.569209165425118,58.19978037157066,50.0,24.75158089215231,-13.036083332036522,25.934600097533085,22.266755840043103,False,Does not meet criteria,
LEN,4,9.419454422851391,57.11749387168889,75.0,25.201962395935556,-19.834249776049635,27.29545807082388,22.579094691656397,False,Does not meet criteria,
ALL,3,9.315187194230257,56.36745577239996,33.33333333333333,5.96138846143869,-8.963104272891515,5.96138846143869,8.618194505759009,False,Does not meet criteria,
REG,2,9.265725412442084,56.01266044731145,50.0,41.68537673868751,-11.228805363603197,41.68537673868751,37.415976985469605,True,"Std Dev 37.4% ≥30%, Avg Win 41.7% ≥40%",
MMM,3,8.794051269005054,52.66155848426825,33.33333333333333,0.8999391844316622,-10.379730962501071,0.8999391844316622,6.609233316427442,False,Does not meet criteria,
GD,3,8.640003622080329,51.57967377929692,66.66666666666666,23.141785768774106,-11.824363735112675,35.00027778062843,23.41298150965115,False,Does not meet criteria,
CTVA,3,8.347836671345355,49.54463671455389,66.66666666666666,30.994242159186463,-10.485175666294342,46.09896509745505,28.31371910262106,False,Does not meet criteria,
MMC,3,8.275170403464106,49.041906166839674,66.66666666666666,28.888387094254885,-9.946680540107,30.739241977789668,22.497699656966233,False,Does not meet criteria,
AIG,5,8.252214375569068,48.88336998729708,60.0,22.598981470878115,-9.112222493156974,41.84792646962739,22.845274890471046,False,Does not meet criteria,
GS,8,8.216452937804863,48.63666767730718,25.0,34.964947022879215,-10.376945998191173,40.49682408468779,21.373719728048922,False,Does not meet criteria,
AIZ,4,8.116287133705246,47.94741021652227,50.0,23.994844568115994,-8.499123105510543,40.86662487784661,23.28253606743207,False,Does not meet criteria,
BLDR,7,8.057660488896223,47.545179541969375,28.57142857142857,80.96623287276198,-14.004156905815975,116.57111276964496,50.78448828823157,True,"Std Dev 50.8% ≥30%, Avg Win 81.0% ≥40%",
AMP,4,7.929479809287243,46.66879662170413,50.0,36.44313174976692,-10.923040336552129,36.844728255808654,27.41154520695878,False,Does not meet criteria,
ETR,4,7.843585729013469,46.08386720066072,25.0,6.203400626749592,-11.262087976371328,6.203400626749592,9.44952578873183,False,Does not meet criteria,
CF,6,7.52657577155893,43.94121096782694,16.666666666666664,137.78510232925535,-9.418521080395319,137.78510232925535,60.298861095045766,True,"Std Dev 60.3% ≥30%, Avg Win 137.8% ≥40%",
AMZN,2,7.491906719874453,43.708419497680694,50.0,51.26807011469878,-14.563939799294292,51.26807011469878,46.55026062932453,True,"Std Dev 46.6% ≥30%, Avg Win 51.3% ≥40%",
AAPL,4,7.474512366715724,43.59173567123417,75.0,10.571325665033397,-9.425656890644776,14.088146444109173,10.305802188092324,False,Does not meet criteria,
GILD,4,7.457839219206064,43.47996102066045,25.0,15.465506452765798,-9.226059798297452,15.465506452765798,13.506544715031186,False,Does not meet criteria,
MSI,5,7.391324532432875,43.034748229217584,40.0,43.454846995908326,-10.90445163025151,61.36784702674235,32.409390373244854,True,"Std Dev 32.4% ≥30%, Avg Win 43.5% ≥40%",
SNA,4,7.383346172219962,42.98141985778813,75.0,16.630376024213756,-13.584832887240921,23.06635028584472,16.17924337709165,False,Does not meet criteria,
NTRS,4,7.263393719609956,42.18155972785953,50.0,15.482559208089594,-14.0484838060128,15.587917927429503,17.06643916766489,False,Does not meet criteria,
CINF,3,7.256309103830927,42.134430799865754,33.33333333333333,31.502372114815934,-17.250984030127196,31.502372114815934,28.698701120277228,False,Does not meet criteria,
STT,4,7.2290051832719415,41.95291415939333,50.0,8.319660382288825,-8.958744106175526,10.642147747501433,10.15574982735594,False,Does not meet criteria,
ABBV,4,7.176323029625076,41.60320748062137,50.0,21.681731188445426,-8.734930077559477,31.677324381671703,19.413738713214318,False,Does not meet criteria,
NWS,4,7.122373257444625,41.24580160369879,50.0,35.13807891971505,-11.6662870144452,46.690615220796616,28.755478385874817,False,Does not meet criteria,
ISRG,4,7.075062388640907,40.93297189483643,50.0,25.452446249614518,-6.12140494137864,44.27978530061047,23.934577188986616,False,Does not meet criteria,
COST,5,6.9916449971866745,40.38274969177248,40.0,50.54410771411284,-12.777915266313295,84.68842123578129,42.404087964492255,True,"Std Dev 42.4% ≥30%, Avg Win 50.5% ≥40%",
LHX,3,6.983070304334205,40.32628854827886,66.66666666666666,13.22471897816039,-14.526777436557758,15.173702957261122,16.140437508614692,False,Does not meet criteria,
BX,7,6.973696968754894,40.26458944625863,28.57142857142857,71.90026954191028,-13.928252329032219,81.45412416370745,42.350923951029834,True,"Std Dev 42.4% ≥30%, Avg Win 71.9% ≥40%",
NOW,4,6.964526187446918,40.20424466476441,25.0,87.78231037069855,-9.01315320647012,87.78231037069855,48.86588639580769,True,"Std Dev 48.9% ≥30%, Avg Win 87.8% ≥40%",
IVZ,5,6.9468086993251354,40.087720461940805,40.0,19.71505421983892,-14.926371579354678,32.85574270732649,21.633264357606578,False,Does not meet criteria,
CB,4,6.752451856005348,38.81455998153693,25.0,19.767665686094666,-8.970991866373355,19.767665686094666,14.526087373296322,False,Does not meet criteria,
MCO,3,6.72143847907043,38.612262800598145,66.66666666666666,17.540261411758877,-4.16483299646738,19.79713275675834,12.733047920976523,False,Does not meet criteria,
EXC,2,6.640899957067425,38.08802037887581,50.0,28.37384661291261,-12.894635717162897,28.37384661291261,29.181223704873606,False,Does not meet criteria,
NI,3,6.5215794586122255,37.31425750093467,33.33333333333333,9.042569824472993,-11.36411809962701,9.042569824472993,12.321202452401673,False,Does not meet criteria,
ALLE,3,6.5065702471431175,37.217172955703774,66.66666666666666,10.382125472014353,-3.0953773718924347,13.465170465418302,8.36975870224813,False,Does not meet criteria,
GLW,7,6.3834544950569505,36.422892296218905,28.57142857142857,12.154250884032761,-10.88221402747586,22.333816603427795,12.970933260398159,False,Does not meet criteria,
REGN,3,6.1921834225106,35.196214660644564,66.66666666666666,11.208921782320372,-6.754668430894435,18.735884020533618,12.81478384464302,False,Does not meet criteria,
VTR,4,6.1246191004795,34.765022083282524,25.0,4.619828864575688,-11.803940337526152,4.619828864575688,8.223469964092914,False,Does not meet criteria,
MRNA,4,5.993280099536147,33.929973410987984,25.0,121.26238206057347,-18.030976406796686,121.26238206057347,69.95231180192037,True,"Std Dev 70.0% ≥30%, Avg Win 121.3% ≥40%",
MTB,4,5.990169808838175,33.91024863929757,75.0,11.223791710142613,-11.078058406220936,26.99701139535235,15.942814833140378,False,Does not meet criteria,
TSCO,4,5.9855251591595104,33.88079763498315,50.0,26.167043223468653,-8.093688622047166,33.598426457258135,20.69615257150492,False,Does not meet criteria,
PRU,4,5.977785507455602,33.831733224868785,50.0,30.71860036001936,-14.025434979853337,33.844812446164575,26.010708852293227,False,Does not meet criteria,
MO,3,5.963100327177551,33.73867821264274,33.33333333333333,2.8192903544288637,-6.95232537009694,2.8192903544288637,6.778769165265432,False,Does not meet criteria,
DOV,4,5.856992308492837,33.06784619598391,50.0,19.56916956751033,-7.490029430942646,20.610561785458277,15.733855853240682,False,Does not meet criteria,
CMI,6,5.7455614317531545,32.36626559829716,16.666666666666664,20.76205666569736,-5.544290255224929,20.76205666569736,11.26401120815608,False,Does not meet criteria,
TYL,3,5.693063480808247,32.036761062622084,66.66666666666666,24.34886952511006,-10.563369513713432,48.03260374839313,31.099958386795738,True,Std Dev 31.1% ≥30%,
TXT,4,5.663910957787466,31.854068461608932,50.0,20.000055435964217,-8.310665027882791,34.71345786614925,20.3231762706457,False,Does not meet criteria,
CME,3,5.598364097140007,31.444039523315425,33.33333333333333,6.602771934504978,-3.649979766979775,6.602771934504978,6.5130760037157085,False,Does not meet criteria,
VRTX,3,5.473850988275353,30.667958872985835,33.33333333333333,90.12070975733863,-17.045660453949928,90.12070975733863,62.24850786550315,True,"Std Dev 62.2% ≥30%, Avg Win 90.1% ≥40%",
NVR,3,5.470993851775696,30.650193725585993,100.0,17.332885838190645,0.0,21.498701013775793,3.959382501868173,False,Does not meet criteria,
SCHW,3,5.3258674026921415,29.750365017700258,33.33333333333333,30.953661323413666,-15.805362681803604,30.953661323413666,29.697917831010916,False,Does not meet criteria,
NTAP,5,5.24218252126194,29.23375327548987,40.0,36.94718403242156,-10.367888233325054,52.17790130700541,28.082282600501575,False,Does not meet criteria,
GM,6,5.229069317447976,29.152951046752968,33.33333333333333,21.82174449445644,-14.444633464110026,29.335054288972128,19.521666319768876,False,Does not meet criteria,
NOC,3,5.208691996380765,29.02746834869391,33.33333333333333,41.64320844393908,-12.343838704478099,41.64320844393908,31.24725050769791,True,"Std Dev 31.2% ≥30%, Avg Win 41.6% ≥40%",
FAST,5,5.18107655705089,28.85756943979268,40.0,36.82338731986197,-10.221833013140513,67.02651344129644,33.47026443406865,True,Std Dev 33.5% ≥30%,
ADM,3,5.1766529937113726,28.8303709348679,33.33333333333333,55.64798912640203,-12.503187771958146,55.64798912640203,39.392553381910524,True,"Std Dev 39.4% ≥30%, Avg Win 55.6% ≥40%",
TSLA,5,5.159336529277758,28.723943987274215,40.0,5.8966150722174175,-6.115653582238003,9.932422132530707,9.83364975982433,False,Does not meet criteria,
KMI,5,5.1207841592944225,28.487254056930595,20.0,4.712396500579513,-8.076013008897736,4.712396500579513,5.846434017476623,False,Does not meet criteria,
ICE,3,5.072166753158425,28.189267440795916,66.66666666666666,23.526002064543885,-12.83230269053804,46.46863569684136,31.096728866666425,True,Std Dev 31.1% ≥30%,
AEP,3,5.033687904743478,27.953814787292526,33.33333333333333,5.99325535359014,-9.98138883113253,5.99325535359014,9.225965283629822,False,Does not meet criteria,
LOW,3,5.026422982626122,27.90939950942995,66.66666666666666,16.485776443347202,-5.495444625341294,25.165471239048586,15.375146448192854,False,Does not meet criteria,
TFC,3,4.967883423512065,27.55195878143319,66.66666666666666,15.04815088890312,-19.513287002071543,17.07115491917338,20.056342513123443,False,Does not meet criteria,
CPRT,4,4.8647104334436975,26.92393508119585,25.0,56.73090133155192,-6.704433605946888,56.73090133155192,31.962171293697015,True,"Std Dev 32.0% ≥30%, Avg Win 56.7% ≥40%",
TMUS,4,4.797703211075532,26.51738386878971,50.0,25.583717076396407,-8.451241880700582,50.35589724111752,28.200104115395987,False,Does not meet criteria,
ATO,3,4.758469646848984,26.279827528762873,0.0,0.0,-6.296697338992061,-1.5096599322481852,4.222662766823952,False,Does not meet criteria,
UHS,4,4.756345123487704,26.266973898315467,50.0,17.977439978487283,-12.232421696780616,35.194980989189304,22.78987849243753,False,Does not meet criteria,
ECL,2,4.738329669327324,26.158020264434832,0.0,0.0,-8.241296025393034,-3.0521328766969913,7.3385849022526175,False,Does not meet criteria,
ESS,4,4.711102006679169,25.99349603576668,50.0,26.595727987862944,-11.204636665204017,29.796799300916664,21.994083699172144,False,Does not meet criteria,
BAC,5,4.69244576155825,25.88086416435244,40.0,24.651715050757097,-13.506967127913283,32.92630108251346,21.760671784768,False,Does not meet criteria,
IDXX,4,4.659710187567612,25.683427140808124,25.0,7.37707926951764,-6.395310603222249,7.37707926951764,9.708225745714985,False,Does not meet criteria,
SLB,5,4.605680639219578,25.358102894973833,40.0,29.415007790228472,-8.38861241612638,57.079596654817685,28.754442840108766,False,Does not meet criteria,
PM,6,4.5555804295005276,25.057040962982207,33.33333333333333,35.741202058067394,-8.264212617906303,62.99510225544452,28.541652505493175,False,Does not meet criteria,
COP,6,4.4613031270801295,24.492080214882115,16.666666666666664,90.80539063460024,-7.370076685376898,90.80539063460024,40.31121725673966,True,"Std Dev 40.3% ≥30%, Avg Win 90.8% ≥40%",
CNP,4,4.423495857501636,24.266093511867584,25.0,26.221246123903548,-9.678593618969357,26.221246123903548,17.98141473138563,False,Does not meet criteria,
ULTA,4,4.356302062950612,23.865264500427294,25.0,16.520572655439896,-11.648425136758718,16.520572655439896,15.227745670741154,False,Does not meet criteria,
VMC,4,4.352329371986463,23.841598788452213,50.0,25.814294170013845,-14.853412711801326,35.14624164944861,25.06505196096727,False,Does not meet criteria,
DLR,4,4.350613349354382,23.831377392196682,50.0,24.050282817026442,-8.686427956813066,46.87551011682369,26.556926506813223,False,Does not meet criteria,
ROST,4,4.321501928561844,23.658079698944164,25.0,43.16946823070289,-11.162344903945183,43.16946823070289,27.36037400568217,True,Avg Win 43.2% ≥40%,
KEY,5,4.272968139635647,23.369594199037603,40.0,22.220230584546773,-12.50196706497306,28.797892883181763,19.774364122249995,False,Does not meet criteria,
DTE,2,4.241365421892951,23.18203711090091,50.0,8.155823626045077,-10.326172796628407,8.155823626045077,13.068745000337932,False,Does not meet criteria,
BKR,5,4.097962590702164,22.333830726337528,60.0,7.681756182578158,-5.645659010425901,14.953883988095804,8.981972352206125,False,Does not meet criteria,
PAYX,4,4.083131841608401,22.24637661018376,50.0,23.517850870828823,-10.454676365654862,24.257222662654037,19.664606326553955,False,Does not meet criteria,
GIS,2,4.008697820181895,21.808209129715,50.0,33.10145836326186,-8.386337601985165,33.10145836326186,29.336301863510062,False,Does not meet criteria,
AVB,3,4.004846751174673,21.785573475646995,66.66666666666666,17.488475785648333,-10.43709755306028,30.355452978095908,20.627772157203434,False,Does not meet criteria,
MAA,4,3.8830777844507836,21.071580038452193,50.0,27.460952937654145,-12.535248530828737,47.33159767479966,28.362273921734598,False,Does not meet criteria,
HII,4,3.8341179384449697,20.785450115966814,50.0,2.1849647605827855,-13.546642503482428,3.7177369183996722,9.433981003147023,False,Does not meet criteria,
HSY,3,3.830659485450183,20.76525880508427,33.33333333333333,45.61211235885301,-12.181535043043924,45.61211235885301,33.3684794915326,True,"Std Dev 33.4% ≥30%, Avg Win 45.6% ≥40%",
ELV,2,3.7855258422632376,20.502005046081575,50.0,41.676891224285626,-11.145240868731296,41.676891224285626,37.35088779970383,True,"Std Dev 37.4% ≥30%, Avg Win 41.7% ≥40%",
NWSA,5,3.761686970025324,20.36314417524345,40.0,30.170399157209275,-10.510937354442083,41.070230693374086,23.71455570542926,False,Does not meet criteria,
TEL,5,3.679972173284529,19.888129478836053,20.0,9.358991944475045,-8.029356463384822,9.358991944475045,8.047020697915531,False,Does not meet criteria,
FDX,3,3.6016636352095732,19.43432539291387,33.33333333333333,21.23766979900694,-9.159887439534735,21.23766979900694,18.78058457382041,False,Does not meet criteria,
PCAR,5,3.5495598090049763,19.133142516136232,20.0,64.48044891353297,-10.58129100684764,64.48044891353297,33.65893272346761,True,"Std Dev 33.7% ≥30%, Avg Win 64.5% ≥40%",
XYL,4,3.36596279416268,18.07671505355838,75.0,7.5641775608094095,-11.579535017682044,13.765846166387607,10.895965082765283,False,Does not meet criteria,
BIIB,2,3.3035551782534034,17.719331527709983,0.0,0.0,-3.0313875505324512,-2.953131690967257,0.11067049793226211,False,Does not meet criteria,
EL,2,3.2538253816119633,17.43516938285829,50.0,9.585988026873107,-24.541139230789604,9.585988026873107,24.131523106309565,False,Does not meet criteria,
IR,4,3.1539336349285074,16.866035484123277,25.0,68.65641542780078,-10.57358810500461,68.65641542780078,40.262465728966255,True,"Std Dev 40.3% ≥30%, Avg Win 68.7% ≥40%",
EXR,5,3.118637547914993,16.665464728927653,40.0,33.583614724290655,-12.098266993951468,58.27233234798682,30.532560531051065,True,Std Dev 30.5% ≥30%,
