Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2023-03-13,WYNN,SELL,97,104.2521768951416,10112.461158828735,STOP_LOSS,118391.83526671893,2023-03-06,114.27421546936034,P1,7.0,-972.1377416992182,-8.770166159579448
2023-03-13,MGM,SELL,238,42.25320030212402,10056.261671905517,STOP_LOSS,117363.49803809648,2023-03-06,46.59864984512328,P1,7.0,-1034.216991233825,-9.325269202953166
2023-03-20,SLB,SELL,202,41.22401103973389,8327.250230026246,STOP_LOSS,114600.26960498339,2022-10-24,47.29910686492919,P1,147.0,-1227.169356689452,-12.843996912127317
2023-03-20,HAL,SELL,298,27.817096996307374,8289.494904899597,STOP_LOSS,113335.34492316729,2022-10-24,32.01652951240539,P1,147.0,-1251.4308897972096,-13.116451345767729
2023-04-17,FANG,BUY,78,134.11210983276365,10460.744566955565,P1,103794.41912847047,,,,,,
2023-04-17,EOG,BUY,93,112.98972999572753,10508.044889602661,P1,103794.41912847047,,,,,,
2023-04-17,SLB,BUY,212,49.64341753005981,10524.404516372679,P1,103794.41912847047,,,,,,
2023-04-17,OKE,BUY,178,58.93412282943725,10490.27386363983,P1,103794.41912847047,,,,,,
2023-04-17,OXY,BUY,168,62.4554151725769,10492.50974899292,P1,103794.41912847047,,,,,,
2023-04-24,EOG,SELL,93,106.309951171875,9886.825458984375,STOP_LOSS,113681.24458745486,2023-04-17,112.98972999572753,P1,7.0,-621.2194306182864,-5.911845991759714
2023-04-24,SLB,SELL,212,45.947969398498536,9740.96951248169,STOP_LOSS,112914.16921033387,2023-04-17,49.64341753005981,P1,7.0,-783.4350038909888,-7.443984148197737
2023-04-24,OXY,SELL,168,58.45131168365479,9819.820362854005,STOP_LOSS,112209.58505681521,2023-04-17,62.4554151725769,P1,7.0,-672.6893861389144,-6.411139014700269
2023-04-24,WELL,BUY,143,72.09001258850097,10308.871800155639,P1,101717.07530782228,,,,,,
2023-05-01,FANG,SELL,78,126.76173843383789,9887.415597839356,STOP_LOSS,111604.49090566163,2023-04-17,134.11210983276365,P1,14.0,-573.3289691162099,-5.4807663589004765
2023-05-01,VTR,BUY,230,44.5388360786438,10243.932298088073,P1,101143.74633870606,,,,,,
2023-05-08,TPR,SELL,170,35.8231022644043,6089.927384948731,STOP_LOSS,107233.67372365479,2023-01-09,38.41894100189209,P1,119.0,-441.2925853729239,-6.756663952189483
2023-05-08,MPC,SELL,242,99.71912315368652,24132.02780319214,N2,124834.48155652528,2021-02-08,42.432288265228266,P1,819.0,13863.4140430069,135.0076491995431
2023-05-08,RCL,BUY,154,75.41887062072753,11614.50607559204,P1,114565.86779634006,,,,,,
2023-05-22,OKE,SELL,178,50.9295149230957,9065.453656311034,STOP_LOSS,123631.32145265109,2023-04-17,58.93412282943725,P1,35.0,-1424.8202073287957,-13.582297524827661
2023-05-22,VTR,SELL,230,40.47638248443604,9309.567971420289,STOP_LOSS,122450.61556043153,2023-05-01,44.5388360786438,P1,21.0,-934.3643266677846,-9.121148983405272
2023-05-22,CCL,BUY,1025,11.10409957408905,11381.702063441277,P1,112206.68326234346,,,,,,
2023-06-05,TSLA,BUY,52,217.17955123901365,11293.336664428709,P1,112206.68326234346,,,,,,
2023-06-05,NCLH,BUY,711,16.016699728965758,11387.873507294655,P1,112206.68326234346,,,,,,
2023-07-03,SPG,BUY,110,102.86728256225585,11315.401081848144,P1,112206.68326234346,,,,,,
2023-07-10,SLB,BUY,224,50.74085065841674,11365.95054748535,P1,112206.68326234346,,,,,,
2023-08-28,SPG,SELL,110,96.20662170410156,10582.728387451172,STOP_LOSS,122789.41164979464,2023-07-03,102.86728256225585,P1,56.0,-732.6726943969716,-6.475004192050293
2023-09-25,DRI,SELL,61,130.89917587280274,7984.849728240967,N2,119458.86029618746,2022-10-24,121.70082469940185,P1,336.0,561.0994215774545,7.558166673168076
2023-09-25,BA,SELL,48,195.7329066467285,9395.17951904297,N2,121430.2895085669,2022-12-26,191.89589752197264,P1,273.0,184.1764379882825,1.999526396501799
2023-10-16,NCLH,SELL,711,14.711399660110473,10459.805158338546,N2,122679.09158585077,2023-06-05,16.016699728965758,P1,133.0,-928.0683489561088,-8.149619403145127
2023-10-23,CCL,SELL,1025,10.91969973564148,11192.692229032516,N2,122483.91030758864,2023-05-22,11.10409957408905,P1,154.0,-189.00983440876007,-1.6606464776113865
2023-11-06,SPG,BUY,105,106.76660572052,11210.493600654601,P1,111102.20824414736,,,,,,
2023-11-20,CCL,BUY,751,15.011849961280822,11273.899320921897,P1,111102.20824414736,,,,,,
2023-11-20,KEY,BUY,1012,11.135955777168272,11269.587246494291,P1,111102.20824414736,,,,,,
2023-11-20,FITB,BUY,437,25.75077929496765,11253.090551900863,P1,111102.20824414735,,,,,,
2023-11-20,BA,BUY,53,211.16059318542477,11191.511438827512,P1,111102.20824414735,,,,,,
